strut_id,midpoint_surface_gap_mm,x0_json,y0_json,z0_json,x1_json,y1_json,z1_json,x0_stl_mm,y0_stl_mm,z0_stl_mm,x1_stl_mm,y1_stl_mm,z1_stl_mm
7978,0.202778,4.000,12.000,0.000,5.000,12.000,1.000,-11.400,6.840,-20.520,-9.120,6.840,-18.240
7979,0.203240,6.000,12.000,0.000,5.000,12.000,1.000,-6.840,6.840,-20.520,-9.120,6.840,-18.240
7981,0.201168,6.000,12.000,0.000,6.000,11.000,1.000,-6.840,6.840,-20.520,-6.840,4.560,-18.240
7982,0.207157,6.000,10.000,0.000,6.000,11.000,1.000,-6.840,2.280,-20.520,-6.840,4.560,-18.240
7988,0.202209,4.000,12.000,0.000,5.000,11.000,0.000,-11.400,6.840,-20.520,-9.120,4.560,-20.520
7989,0.203858,6.000,12.000,0.000,5.000,11.000,0.000,-6.840,6.840,-20.520,-9.120,4.560,-20.520
7990,0.203424,6.000,10.000,0.000,5.000,11.000,0.000,-6.840,2.280,-20.520,-9.120,4.560,-20.520
7991,0.202796,4.000,10.000,0.000,5.000,11.000,0.000,-11.400,2.280,-20.520,-9.120,4.560,-20.520
7994,0.202120,6.000,11.000,1.000,5.000,11.000,0.000,-6.840,4.560,-18.240,-9.120,4.560,-20.520
7997,0.207612,4.000,11.000,1.000,5.000,11.000,0.000,-11.400,4.560,-18.240,-9.120,4.560,-20.520
8002,0.208198,5.000,10.000,1.000,5.000,11.000,0.000,-9.120,2.280,-18.240,-9.120,4.560,-20.520
8003,0.207844,5.000,12.000,1.000,5.000,11.000,0.000,-9.120,6.840,-18.240,-9.120,4.560,-20.520
8006,0.202103,2.000,12.000,0.000,3.000,12.000,1.000,-15.960,6.840,-20.520,-13.680,6.840,-18.240
8007,0.202120,4.000,12.000,0.000,3.000,12.000,1.000,-11.400,6.840,-20.520,-13.680,6.840,-18.240
8009,0.205593,4.000,12.000,0.000,4.000,11.000,1.000,-11.400,6.840,-20.520,-11.400,4.560,-18.240
8010,0.211024,4.000,10.000,0.000,4.000,11.000,1.000,-11.400,2.280,-20.520,-11.400,4.560,-18.240
8016,0.206931,2.000,12.000,0.000,3.000,11.000,0.000,-15.960,6.840,-20.520,-13.680,4.560,-20.520
8017,0.203406,4.000,12.000,0.000,3.000,11.000,0.000,-11.400,6.840,-20.520,-13.680,4.560,-20.520
8018,0.202904,4.000,10.000,0.000,3.000,11.000,0.000,-11.400,2.280,-20.520,-13.680,4.560,-20.520
8019,0.203076,2.000,10.000,0.000,3.000,11.000,0.000,-15.960,2.280,-20.520,-13.680,4.560,-20.520
8022,0.208182,4.000,11.000,1.000,3.000,11.000,0.000,-11.400,4.560,-18.240,-13.680,4.560,-20.520
8025,0.202915,2.000,11.000,1.000,3.000,11.000,0.000,-15.960,4.560,-18.240,-13.680,4.560,-20.520
8030,0.207158,3.000,10.000,1.000,3.000,11.000,0.000,-13.680,2.280,-18.240,-13.680,4.560,-20.520
8031,0.201812,3.000,12.000,1.000,3.000,11.000,0.000,-13.680,6.840,-18.240,-13.680,4.560,-20.520
8034,0.199917,0.000,12.000,0.000,1.000,12.000,1.000,-20.520,6.840,-20.520,-18.240,6.840,-18.240
8035,0.194101,2.000,12.000,0.000,1.000,12.000,1.000,-15.960,6.840,-20.520,-18.240,6.840,-18.240
8037,0.208136,2.000,12.000,0.000,2.000,11.000,1.000,-15.960,6.840,-20.520,-15.960,4.560,-18.240
8038,0.206463,2.000,10.000,0.000,2.000,11.000,1.000,-15.960,2.280,-20.520,-15.960,4.560,-18.240
8041,0.201665,0.000,12.000,0.000,0.000,11.000,1.000,-20.520,6.840,-20.520,-20.520,4.560,-18.240
8043,0.207532,0.000,10.000,0.000,0.000,11.000,1.000,-20.520,2.280,-20.520,-20.520,4.560,-18.240
8048,0.200147,0.000,12.000,0.000,1.000,11.000,0.000,-20.520,6.840,-20.520,-18.240,4.560,-20.520
8049,0.202635,2.000,12.000,0.000,1.000,11.000,0.000,-15.960,6.840,-20.520,-18.240,4.560,-20.520
8050,0.200094,2.000,10.000,0.000,1.000,11.000,0.000,-15.960,2.280,-20.520,-18.240,4.560,-20.520
8051,0.202054,0.000,10.000,0.000,1.000,11.000,0.000,-20.520,2.280,-20.520,-18.240,4.560,-20.520
8054,0.201034,2.000,11.000,1.000,1.000,11.000,0.000,-15.960,4.560,-18.240,-18.240,4.560,-20.520
8057,0.197394,0.000,11.000,1.000,1.000,11.000,0.000,-20.520,4.560,-18.240,-18.240,4.560,-20.520
8062,0.201438,1.000,10.000,1.000,1.000,11.000,0.000,-18.240,2.280,-18.240,-18.240,4.560,-20.520
8063,0.207673,1.000,12.000,1.000,1.000,11.000,0.000,-18.240,6.840,-18.240,-18.240,4.560,-20.520
8071,0.209707,18.000,8.000,18.000,18.000,9.000,17.000,20.520,-2.280,20.520,20.520,0.000,18.240
8114,1.183570,12.000,10.000,16.000,13.000,10.000,17.000,6.840,2.280,15.960,9.120,2.280,18.240
8121,0.203324,12.000,10.000,18.000,13.000,9.000,18.000,6.840,2.280,20.520,9.120,0.000,20.520
8123,0.204777,12.000,8.000,18.000,13.000,9.000,18.000,6.840,-2.280,20.520,9.120,0.000,20.520
8136,0.200301,12.000,10.000,18.000,11.000,10.000,17.000,6.840,2.280,20.520,4.560,2.280,18.240
8137,0.200159,10.000,10.000,18.000,11.000,10.000,17.000,2.280,2.280,20.520,4.560,2.280,18.240
8140,0.203357,12.000,10.000,18.000,12.000,9.000,17.000,6.840,2.280,20.520,6.840,0.000,18.240
8146,0.198248,12.000,8.000,18.000,11.000,9.000,18.000,6.840,-2.280,20.520,4.560,0.000,20.520
8147,0.201494,10.000,8.000,18.000,11.000,9.000,18.000,2.280,-2.280,20.520,4.560,0.000,20.520
8151,0.205521,12.000,9.000,17.000,11.000,9.000,18.000,6.840,0.000,18.240,4.560,0.000,20.520
8156,0.199456,10.000,9.000,17.000,11.000,9.000,18.000,2.280,0.000,18.240,4.560,0.000,20.520
8157,0.209113,11.000,8.000,17.000,11.000,9.000,18.000,4.560,-2.280,18.240,4.560,0.000,20.520
8160,0.202948,10.000,10.000,18.000,9.000,10.000,17.000,2.280,2.280,20.520,0.000,2.280,18.240
8164,0.208526,10.000,10.000,18.000,10.000,9.000,17.000,2.280,2.280,20.520,2.280,0.000,18.240
8170,0.205849,10.000,8.000,18.000,9.000,9.000,18.000,2.280,-2.280,20.520,0.000,0.000,20.520
8173,0.204471,10.000,9.000,17.000,9.000,10.000,17.000,2.280,0.000,18.240,0.000,2.280,18.240
8175,0.204812,10.000,9.000,17.000,9.000,9.000,18.000,2.280,0.000,18.240,0.000,0.000,20.520
8181,0.203048,9.000,8.000,17.000,9.000,9.000,18.000,0.000,-2.280,18.240,0.000,0.000,20.520
8258,0.204628,0.000,10.000,16.000,1.000,10.000,17.000,-20.520,2.280,15.960,-18.240,2.280,18.240
8265,0.198121,0.000,10.000,16.000,0.000,9.000,17.000,-20.520,2.280,15.960,-20.520,0.000,18.240
8389,0.202502,8.000,10.000,16.000,9.000,9.000,16.000,-2.280,2.280,15.960,0.000,0.000,15.960
8442,1.186899,6.000,9.000,15.000,5.000,9.000,14.000,-6.840,0.000,13.680,-9.120,0.000,11.400
8477,0.208400,0.000,10.000,16.000,1.000,10.000,15.000,-20.520,2.280,15.960,-18.240,2.280,13.680
8484,0.202077,0.000,10.000,16.000,0.000,9.000,15.000,-20.520,2.280,15.960,-20.520,0.000,13.680
8616,0.201068,8.000,9.000,13.000,9.000,10.000,13.000,-2.280,0.000,9.120,0.000,2.280,9.120
8657,0.203590,4.000,10.000,14.000,5.000,9.000,14.000,-11.400,2.280,11.400,-9.120,0.000,11.400
8734,0.205336,18.000,8.000,12.000,17.000,9.000,12.000,20.520,-2.280,6.840,18.240,0.000,6.840
8764,1.184588,14.000,9.000,11.000,15.000,10.000,11.000,11.400,0.000,4.560,13.680,2.280,4.560
8823,1.182304,10.000,10.000,10.000,9.000,10.000,11.000,2.280,2.280,2.280,0.000,2.280,4.560
8936,0.196473,0.000,9.000,11.000,1.000,10.000,11.000,-20.520,0.000,4.560,-18.240,2.280,4.560
8956,0.202620,17.000,8.000,9.000,18.000,9.000,9.000,18.240,-2.280,0.000,20.520,0.000,0.000
8976,0.200991,16.000,10.000,10.000,15.000,9.000,10.000,15.960,2.280,2.280,13.680,0.000,2.280
9273,1.188291,10.000,9.000,7.000,9.000,10.000,7.000,2.280,0.000,-4.560,0.000,2.280,-4.560
9303,1.180971,7.000,10.000,7.000,7.000,9.000,8.000,-4.560,2.280,-4.560,-4.560,0.000,-2.280
9329,1.187985,5.000,8.000,7.000,5.000,9.000,8.000,-9.120,-2.280,-4.560,-9.120,0.000,-2.280
9597,1.183287,0.000,9.000,5.000,1.000,9.000,4.000,-20.520,0.000,-9.120,-18.240,0.000,-11.400
9616,0.199931,17.000,8.000,3.000,18.000,9.000,3.000,18.240,-2.280,-13.680,20.520,0.000,-13.680
9663,0.199371,12.000,8.000,4.000,13.000,9.000,4.000,6.840,-2.280,-11.400,9.120,0.000,-11.400
9709,0.206316,8.000,10.000,4.000,9.000,9.000,4.000,-2.280,2.280,-11.400,0.000,0.000,-11.400
9712,0.203075,9.000,8.000,3.000,10.000,9.000,3.000,0.000,-2.280,-13.680,2.280,0.000,-13.680
9735,0.202373,6.000,8.000,4.000,7.000,9.000,4.000,-6.840,-2.280,-11.400,-4.560,0.000,-11.400
9778,1.186168,4.000,8.000,2.000,4.000,9.000,3.000,-11.400,-2.280,-15.960,-11.400,0.000,-13.680
9826,0.204782,16.000,10.000,0.000,17.000,10.000,1.000,15.960,2.280,-20.520,18.240,2.280,-18.240
9827,0.205937,18.000,10.000,0.000,17.000,10.000,1.000,20.520,2.280,-20.520,18.240,2.280,-18.240
9829,0.207535,18.000,10.000,0.000,18.000,9.000,1.000,20.520,2.280,-20.520,20.520,0.000,-18.240
9830,0.210047,18.000,8.000,0.000,18.000,9.000,1.000,20.520,-2.280,-20.520,20.520,0.000,-18.240
9836,0.201486,16.000,10.000,0.000,17.000,9.000,0.000,15.960,2.280,-20.520,18.240,0.000,-20.520
9837,0.202170,18.000,10.000,0.000,17.000,9.000,0.000,20.520,2.280,-20.520,18.240,0.000,-20.520
9838,0.201864,18.000,8.000,0.000,17.000,9.000,0.000,20.520,-2.280,-20.520,18.240,0.000,-20.520
9839,0.202184,16.000,8.000,0.000,17.000,9.000,0.000,15.960,-2.280,-20.520,18.240,0.000,-20.520
9842,0.207653,18.000,9.000,1.000,17.000,9.000,0.000,20.520,0.000,-18.240,18.240,0.000,-20.520
9845,0.204746,16.000,9.000,1.000,17.000,9.000,0.000,15.960,0.000,-18.240,18.240,0.000,-20.520
9850,0.209671,17.000,8.000,1.000,17.000,9.000,0.000,18.240,-2.280,-18.240,18.240,0.000,-20.520
9851,0.212273,17.000,10.000,1.000,17.000,9.000,0.000,18.240,2.280,-18.240,18.240,0.000,-20.520
9854,0.200980,14.000,10.000,0.000,15.000,10.000,1.000,11.400,2.280,-20.520,13.680,2.280,-18.240
9855,0.209360,16.000,10.000,0.000,15.000,10.000,1.000,15.960,2.280,-20.520,13.680,2.280,-18.240
9857,0.206626,16.000,10.000,0.000,16.000,9.000,1.000,15.960,2.280,-20.520,15.960,0.000,-18.240
9858,0.210750,16.000,8.000,0.000,16.000,9.000,1.000,15.960,-2.280,-20.520,15.960,0.000,-18.240
9864,0.201197,14.000,10.000,0.000,15.000,9.000,0.000,11.400,2.280,-20.520,13.680,0.000,-20.520
9865,0.201979,16.000,10.000,0.000,15.000,9.000,0.000,15.960,2.280,-20.520,13.680,0.000,-20.520
9866,0.200444,16.000,8.000,0.000,15.000,9.000,0.000,15.960,-2.280,-20.520,13.680,0.000,-20.520
9867,0.202131,14.000,8.000,0.000,15.000,9.000,0.000,11.400,-2.280,-20.520,13.680,0.000,-20.520
9870,0.204869,16.000,9.000,1.000,15.000,9.000,0.000,15.960,0.000,-18.240,13.680,0.000,-20.520
9873,0.203756,14.000,9.000,1.000,15.000,9.000,0.000,11.400,0.000,-18.240,13.680,0.000,-20.520
9878,0.210276,15.000,8.000,1.000,15.000,9.000,0.000,13.680,-2.280,-18.240,13.680,0.000,-20.520
9879,0.206750,15.000,10.000,1.000,15.000,9.000,0.000,13.680,2.280,-18.240,13.680,0.000,-20.520
9882,0.201535,12.000,10.000,0.000,13.000,10.000,1.000,6.840,2.280,-20.520,9.120,2.280,-18.240
9883,0.204347,14.000,10.000,0.000,13.000,10.000,1.000,11.400,2.280,-20.520,9.120,2.280,-18.240
9885,0.206057,14.000,10.000,0.000,14.000,9.000,1.000,11.400,2.280,-20.520,11.400,0.000,-18.240
9886,0.207948,14.000,8.000,0.000,14.000,9.000,1.000,11.400,-2.280,-20.520,11.400,0.000,-18.240
9892,0.204781,12.000,10.000,0.000,13.000,9.000,0.000,6.840,2.280,-20.520,9.120,0.000,-20.520
9893,0.204325,14.000,10.000,0.000,13.000,9.000,0.000,11.400,2.280,-20.520,9.120,0.000,-20.520
9894,0.206449,14.000,8.000,0.000,13.000,9.000,0.000,11.400,-2.280,-20.520,9.120,0.000,-20.520
9895,0.203324,12.000,8.000,0.000,13.000,9.000,0.000,6.840,-2.280,-20.520,9.120,0.000,-20.520
9898,0.201308,14.000,9.000,1.000,13.000,9.000,0.000,11.400,0.000,-18.240,9.120,0.000,-20.520
9901,0.205399,12.000,9.000,1.000,13.000,9.000,0.000,6.840,0.000,-18.240,9.120,0.000,-20.520
9906,0.206661,13.000,8.000,1.000,13.000,9.000,0.000,9.120,-2.280,-18.240,9.120,0.000,-20.520
9907,0.209614,13.000,10.000,1.000,13.000,9.000,0.000,9.120,2.280,-18.240,9.120,0.000,-20.520
9910,0.204795,10.000,10.000,0.000,11.000,10.000,1.000,2.280,2.280,-20.520,4.560,2.280,-18.240
9911,0.201707,12.000,10.000,0.000,11.000,10.000,1.000,6.840,2.280,-20.520,4.560,2.280,-18.240
9913,0.206344,12.000,10.000,0.000,12.000,9.000,1.000,6.840,2.280,-20.520,6.840,0.000,-18.240
9914,0.207207,12.000,8.000,0.000,12.000,9.000,1.000,6.840,-2.280,-20.520,6.840,0.000,-18.240
9920,0.200028,10.000,10.000,0.000,11.000,9.000,0.000,2.280,2.280,-20.520,4.560,0.000,-20.520
9921,0.210972,12.000,10.000,0.000,11.000,9.000,0.000,6.840,2.280,-20.520,4.560,0.000,-20.520
9922,0.201962,12.000,8.000,0.000,11.000,9.000,0.000,6.840,-2.280,-20.520,4.560,0.000,-20.520
9923,0.202495,10.000,8.000,0.000,11.000,9.000,0.000,2.280,-2.280,-20.520,4.560,0.000,-20.520
9926,0.209741,12.000,9.000,1.000,11.000,9.000,0.000,6.840,0.000,-18.240,4.560,0.000,-20.520
9929,0.206125,10.000,9.000,1.000,11.000,9.000,0.000,2.280,0.000,-18.240,4.560,0.000,-20.520
9934,0.208354,11.000,8.000,1.000,11.000,9.000,0.000,4.560,-2.280,-18.240,4.560,0.000,-20.520
9935,0.206365,11.000,10.000,1.000,11.000,9.000,0.000,4.560,2.280,-18.240,4.560,0.000,-20.520
9938,0.201494,8.000,10.000,0.000,9.000,10.000,1.000,-2.280,2.280,-20.520,0.000,2.280,-18.240
9939,0.204972,10.000,10.000,0.000,9.000,10.000,1.000,2.280,2.280,-20.520,0.000,2.280,-18.240
9941,0.207796,10.000,10.000,0.000,10.000,9.000,1.000,2.280,2.280,-20.520,2.280,0.000,-18.240
9942,0.209460,10.000,8.000,0.000,10.000,9.000,1.000,2.280,-2.280,-20.520,2.280,0.000,-18.240
9948,0.195425,8.000,10.000,0.000,9.000,9.000,0.000,-2.280,2.280,-20.520,0.000,0.000,-20.520
9949,0.196528,10.000,10.000,0.000,9.000,9.000,0.000,2.280,2.280,-20.520,0.000,0.000,-20.520
9950,0.195607,10.000,8.000,0.000,9.000,9.000,0.000,2.280,-2.280,-20.520,0.000,0.000,-20.520
9951,0.201415,8.000,8.000,0.000,9.000,9.000,0.000,-2.280,-2.280,-20.520,0.000,0.000,-20.520
9954,0.205332,10.000,9.000,1.000,9.000,9.000,0.000,2.280,0.000,-18.240,0.000,0.000,-20.520
9957,0.206198,8.000,9.000,1.000,9.000,9.000,0.000,-2.280,0.000,-18.240,0.000,0.000,-20.520
9962,0.209202,9.000,8.000,1.000,9.000,9.000,0.000,0.000,-2.280,-18.240,0.000,0.000,-20.520
9963,0.201534,9.000,10.000,1.000,9.000,9.000,0.000,0.000,2.280,-18.240,0.000,0.000,-20.520
9966,0.202112,6.000,10.000,0.000,7.000,10.000,1.000,-6.840,2.280,-20.520,-4.560,2.280,-18.240
9967,0.201304,8.000,10.000,0.000,7.000,10.000,1.000,-2.280,2.280,-20.520,-4.560,2.280,-18.240
9969,0.205363,8.000,10.000,0.000,8.000,9.000,1.000,-2.280,2.280,-20.520,-2.280,0.000,-18.240
9970,0.200863,8.000,8.000,0.000,8.000,9.000,1.000,-2.280,-2.280,-20.520,-2.280,0.000,-18.240
9976,1.190859,6.000,10.000,0.000,7.000,9.000,0.000,-6.840,2.280,-20.520,-4.560,0.000,-20.520
9977,0.207016,8.000,10.000,0.000,7.000,9.000,0.000,-2.280,2.280,-20.520,-4.560,0.000,-20.520
9978,0.207099,8.000,8.000,0.000,7.000,9.000,0.000,-2.280,-2.280,-20.520,-4.560,0.000,-20.520
9979,0.208944,6.000,8.000,0.000,7.000,9.000,0.000,-6.840,-2.280,-20.520,-4.560,0.000,-20.520
9982,0.204726,8.000,9.000,1.000,7.000,9.000,0.000,-2.280,0.000,-18.240,-4.560,0.000,-20.520
9985,0.202269,6.000,9.000,1.000,7.000,9.000,0.000,-6.840,0.000,-18.240,-4.560,0.000,-20.520
9990,0.198260,7.000,8.000,1.000,7.000,9.000,0.000,-4.560,-2.280,-18.240,-4.560,0.000,-20.520
9991,0.208566,7.000,10.000,1.000,7.000,9.000,0.000,-4.560,2.280,-18.240,-4.560,0.000,-20.520
9994,0.201216,4.000,10.000,0.000,5.000,10.000,1.000,-11.400,2.280,-20.520,-9.120,2.280,-18.240
9995,0.195965,6.000,10.000,0.000,5.000,10.000,1.000,-6.840,2.280,-20.520,-9.120,2.280,-18.240
9997,0.209666,6.000,10.000,0.000,6.000,9.000,1.000,-6.840,2.280,-20.520,-6.840,0.000,-18.240
9998,0.205245,6.000,8.000,0.000,6.000,9.000,1.000,-6.840,-2.280,-20.520,-6.840,0.000,-18.240
10003,1.187230,4.000,8.000,2.000,5.000,9.000,2.000,-11.400,-2.280,-15.960,-9.120,0.000,-15.960
10004,0.203233,4.000,10.000,0.000,5.000,9.000,0.000,-11.400,2.280,-20.520,-9.120,0.000,-20.520
10005,0.200327,6.000,10.000,0.000,5.000,9.000,0.000,-6.840,2.280,-20.520,-9.120,0.000,-20.520
10006,0.203957,6.000,8.000,0.000,5.000,9.000,0.000,-6.840,-2.280,-20.520,-9.120,0.000,-20.520
10007,0.199658,4.000,8.000,0.000,5.000,9.000,0.000,-11.400,-2.280,-20.520,-9.120,0.000,-20.520
10010,0.200430,6.000,9.000,1.000,5.000,9.000,0.000,-6.840,0.000,-18.240,-9.120,0.000,-20.520
10013,0.200049,4.000,9.000,1.000,5.000,9.000,0.000,-11.400,0.000,-18.240,-9.120,0.000,-20.520
10018,0.203821,5.000,8.000,1.000,5.000,9.000,0.000,-9.120,-2.280,-18.240,-9.120,0.000,-20.520
10019,0.198280,5.000,10.000,1.000,5.000,9.000,0.000,-9.120,2.280,-18.240,-9.120,0.000,-20.520
10022,0.209566,2.000,10.000,0.000,3.000,10.000,1.000,-15.960,2.280,-20.520,-13.680,2.280,-18.240
10023,0.203687,4.000,10.000,0.000,3.000,10.000,1.000,-11.400,2.280,-20.520,-13.680,2.280,-18.240
10025,0.203601,4.000,10.000,0.000,4.000,9.000,1.000,-11.400,2.280,-20.520,-11.400,0.000,-18.240
10026,0.199579,4.000,8.000,0.000,4.000,9.000,1.000,-11.400,-2.280,-20.520,-11.400,0.000,-18.240
10027,1.182237,4.000,8.000,2.000,4.000,9.000,1.000,-11.400,-2.280,-15.960,-11.400,0.000,-18.240
10030,1.183752,4.000,8.000,2.000,3.000,9.000,2.000,-11.400,-2.280,-15.960,-13.680,0.000,-15.960
10032,0.203780,2.000,10.000,0.000,3.000,9.000,0.000,-15.960,2.280,-20.520,-13.680,0.000,-20.520
10033,0.204020,4.000,10.000,0.000,3.000,9.000,0.000,-11.400,2.280,-20.520,-13.680,0.000,-20.520
10034,0.202469,4.000,8.000,0.000,3.000,9.000,0.000,-11.400,-2.280,-20.520,-13.680,0.000,-20.520
10035,0.201864,2.000,8.000,0.000,3.000,9.000,0.000,-15.960,-2.280,-20.520,-13.680,0.000,-20.520
10038,0.208532,4.000,9.000,1.000,3.000,9.000,0.000,-11.400,0.000,-18.240,-13.680,0.000,-20.520
10041,0.206647,2.000,9.000,1.000,3.000,9.000,0.000,-15.960,0.000,-18.240,-13.680,0.000,-20.520
10046,0.208837,3.000,8.000,1.000,3.000,9.000,0.000,-13.680,-2.280,-18.240,-13.680,0.000,-20.520
10047,0.207924,3.000,10.000,1.000,3.000,9.000,0.000,-13.680,2.280,-18.240,-13.680,0.000,-20.520
10050,0.206122,0.000,10.000,0.000,1.000,10.000,1.000,-20.520,2.280,-20.520,-18.240,2.280,-18.240
10051,0.210040,2.000,10.000,0.000,1.000,10.000,1.000,-15.960,2.280,-20.520,-18.240,2.280,-18.240
10053,0.206490,2.000,10.000,0.000,2.000,9.000,1.000,-15.960,2.280,-20.520,-15.960,0.000,-18.240
10054,0.207885,2.000,8.000,0.000,2.000,9.000,1.000,-15.960,-2.280,-20.520,-15.960,0.000,-18.240
10057,0.200059,0.000,10.000,0.000,0.000,9.000,1.000,-20.520,2.280,-20.520,-20.520,0.000,-18.240
10059,0.207645,0.000,8.000,0.000,0.000,9.000,1.000,-20.520,-2.280,-20.520,-20.520,0.000,-18.240
10064,0.201469,0.000,10.000,0.000,1.000,9.000,0.000,-20.520,2.280,-20.520,-18.240,0.000,-20.520
10065,0.202273,2.000,10.000,0.000,1.000,9.000,0.000,-15.960,2.280,-20.520,-18.240,0.000,-20.520
10066,0.201849,2.000,8.000,0.000,1.000,9.000,0.000,-15.960,-2.280,-20.520,-18.240,0.000,-20.520
10067,0.202237,0.000,8.000,0.000,1.000,9.000,0.000,-20.520,-2.280,-20.520,-18.240,0.000,-20.520
10070,0.208376,2.000,9.000,1.000,1.000,9.000,0.000,-15.960,0.000,-18.240,-18.240,0.000,-20.520
10073,0.200157,0.000,9.000,1.000,1.000,9.000,0.000,-20.520,0.000,-18.240,-18.240,0.000,-20.520
10078,0.209895,1.000,8.000,1.000,1.000,9.000,0.000,-18.240,-2.280,-18.240,-18.240,0.000,-20.520
10079,0.203059,1.000,10.000,1.000,1.000,9.000,0.000,-18.240,2.280,-18.240,-18.240,0.000,-20.520
10112,0.201873,16.000,8.000,18.000,15.000,7.000,18.000,15.960,-2.280,20.520,13.680,-4.560,20.520
10120,0.202346,14.000,7.000,17.000,15.000,8.000,17.000,11.400,-4.560,18.240,13.680,-2.280,18.240
10177,0.206253,8.000,8.000,18.000,9.000,8.000,17.000,-2.280,-2.280,20.520,0.000,-2.280,18.240
10215,0.199254,8.000,7.000,17.000,7.000,7.000,18.000,-2.280,-4.560,18.240,-4.560,-4.560,20.520
10260,0.195646,3.000,6.000,17.000,4.000,7.000,17.000,-13.680,-6.840,18.240,-11.400,-4.560,18.240
10298,1.187436,1.000,6.000,17.000,1.000,7.000,16.000,-18.240,-6.840,18.240,-18.240,-4.560,15.960
10340,0.202909,14.000,7.000,15.000,15.000,8.000,15.000,11.400,-4.560,13.680,13.680,-2.280,13.680
10408,0.196848,9.000,6.000,15.000,10.000,7.000,15.000,0.000,-6.840,13.680,2.280,-4.560,13.680
10651,0.201846,6.000,6.000,14.000,7.000,7.000,14.000,-6.840,-6.840,11.400,-4.560,-4.560,11.400
10944,0.207710,2.000,8.000,12.000,1.000,7.000,12.000,-15.960,-2.280,6.840,-18.240,-4.560,6.840
10948,1.179489,1.000,6.000,11.000,2.000,7.000,11.000,-18.240,-6.840,4.560,-15.960,-4.560,4.560
10969,0.205034,16.000,8.000,10.000,17.000,7.000,10.000,15.960,-2.280,2.280,18.240,-4.560,2.280
11091,0.211383,6.000,6.000,10.000,7.000,7.000,10.000,-6.840,-6.840,2.280,-4.560,-4.560,2.280
11237,0.203225,12.000,8.000,8.000,13.000,7.000,8.000,6.840,-2.280,-2.280,9.120,-4.560,-2.280
11555,0.201677,4.000,6.000,6.000,5.000,7.000,6.000,-11.400,-6.840,-6.840,-9.120,-4.560,-6.840
11650,1.186413,16.000,6.000,2.000,16.000,7.000,3.000,15.960,-6.840,-15.960,15.960,-4.560,-13.680
11681,0.198226,14.000,7.000,3.000,13.000,8.000,3.000,11.400,-4.560,-13.680,9.120,-2.280,-13.680
11708,0.206224,10.000,7.000,3.000,11.000,8.000,3.000,2.280,-4.560,-13.680,4.560,-2.280,-13.680
11766,1.179806,4.000,8.000,2.000,5.000,8.000,3.000,-11.400,-2.280,-15.960,-9.120,-2.280,-13.680
11791,1.188299,4.000,8.000,2.000,3.000,8.000,3.000,-11.400,-2.280,-15.960,-13.680,-2.280,-13.680
11793,1.187002,4.000,8.000,2.000,4.000,7.000,3.000,-11.400,-2.280,-15.960,-11.400,-4.560,-13.680
11801,0.201577,4.000,7.000,3.000,3.000,8.000,3.000,-11.400,-4.560,-13.680,-13.680,-2.280,-13.680
11842,0.202958,16.000,8.000,0.000,17.000,8.000,1.000,15.960,-2.280,-20.520,18.240,-2.280,-18.240
11843,0.198945,18.000,8.000,0.000,17.000,8.000,1.000,20.520,-2.280,-20.520,18.240,-2.280,-18.240
11845,0.206546,18.000,8.000,0.000,18.000,7.000,1.000,20.520,-2.280,-20.520,20.520,-4.560,-18.240
11846,0.210883,18.000,6.000,0.000,18.000,7.000,1.000,20.520,-6.840,-20.520,20.520,-4.560,-18.240
11851,1.185828,16.000,6.000,2.000,17.000,7.000,2.000,15.960,-6.840,-15.960,18.240,-4.560,-15.960
11852,0.203753,16.000,8.000,0.000,17.000,7.000,0.000,15.960,-2.280,-20.520,18.240,-4.560,-20.520
11853,0.202053,18.000,8.000,0.000,17.000,7.000,0.000,20.520,-2.280,-20.520,18.240,-4.560,-20.520
11854,0.202893,18.000,6.000,0.000,17.000,7.000,0.000,20.520,-6.840,-20.520,18.240,-4.560,-20.520
11855,0.201908,16.000,6.000,0.000,17.000,7.000,0.000,15.960,-6.840,-20.520,18.240,-4.560,-20.520
11858,0.204337,18.000,7.000,1.000,17.000,7.000,0.000,20.520,-4.560,-18.240,18.240,-4.560,-20.520
11861,0.207264,16.000,7.000,1.000,17.000,7.000,0.000,15.960,-4.560,-18.240,18.240,-4.560,-20.520
11866,0.207228,17.000,6.000,1.000,17.000,7.000,0.000,18.240,-6.840,-18.240,18.240,-4.560,-20.520
11867,0.201305,17.000,8.000,1.000,17.000,7.000,0.000,18.240,-2.280,-18.240,18.240,-4.560,-20.520
11870,0.201845,14.000,8.000,0.000,15.000,8.000,1.000,11.400,-2.280,-20.520,13.680,-2.280,-18.240
11871,0.201925,16.000,8.000,0.000,15.000,8.000,1.000,15.960,-2.280,-20.520,13.680,-2.280,-18.240
11873,0.201444,16.000,8.000,0.000,16.000,7.000,1.000,15.960,-2.280,-20.520,15.960,-4.560,-18.240
11874,0.210718,16.000,6.000,0.000,16.000,7.000,1.000,15.960,-6.840,-20.520,15.960,-4.560,-18.240
11875,1.187678,16.000,6.000,2.000,16.000,7.000,1.000,15.960,-6.840,-15.960,15.960,-4.560,-18.240
11878,1.187072,16.000,6.000,2.000,15.000,7.000,2.000,15.960,-6.840,-15.960,13.680,-4.560,-15.960
