strut_id,junction0_id,junction1_id,length_voxels,corridor_radius_voxels,cuboid_half_width_voxels,axial_padding_fraction_total,corridor_foreground_fraction,minimum_foreground_fraction,median_foreground_fraction,maximum_foreground_fraction,maximum_axial_gap_samples,maximum_axial_gap_fraction,endpoint0_support_fraction,endpoint1_support_fraction,a_collar_foreground_fraction,b_collar_foreground_fraction,interior_component_count,largest_component_fraction,same_material_component_connects_a_to_b,same_component_connects_collar_a_to_b,shared_component_voxel_count_in_corridor,endpoint0_to_collar_component_voxel_count_in_corridor,endpoint1_to_collar_component_voxel_count_in_corridor,both_endpoint_segments_observed,junction_masked_collar_shared_component_voxel_count_in_corridor,edt_radius_median_voxels,centerline_curvature_rms_voxels,roi_in_bounds_fraction,roi_valid
10360,5834,5832,55.4513516727,6,8,0.2,0.444651451638,0.176991150442,0.274336283186,0.327433628319,0,0,1,1,0.323008849558,0.327433628319,1,1,true,true,4140,4140,4140,true,2712,2.82842712475,0.532032388682,1,true
10361,5834,5833,55.1787554936,6,8,0.2,0.488588728458,0.256637168142,0.318584070796,0.407079646018,0,0,1,1,0.300884955752,0.371681415929,1,1,true,true,4428,4428,4428,true,2995,3,0.514640512561,1,true
10362,5834,5837,55.4586849967,6,8,0.2,0.317807793821,0.070796460177,0.0884955752212,0.132743362832,19,0.575757575758,1,1,0.0840707964602,0.0752212389381,1,1,true,true,3370,3370,3370,true,1895,2,0.185044408198,1,true
10363,5834,5836,54.5452164624,6,8,0.2,0.399652338812,0.141592920354,0.185840707965,0.212389380531,0,0,1,0.997050147493,0.203539823009,0.17994100295,1,1,true,true,3838,3838,3838,true,2377,2.2360679775,0.22227805313,1,true
10364,5835,5833,55.5925507103,6,8,0.2,0.470113336438,0.247787610619,0.309734513274,0.371681415929,0,0,1,1,0.269911504425,0.349557522124,1,1,true,true,4276,4276,4276,true,2876,3,0.378347318531,1,true
10365,5835,5837,55.9015418117,6,8,0.2,0.356466387207,0.106194690265,0.141592920354,0.203539823009,0,0,1,1,0.159292035398,0.163716814159,1,1,true,true,3598,3598,3598,true,2144,2,0.339698894977,1,true
10366,5835,5832,55.2528393254,6,8,0.2,0.458624437199,0.194690265487,0.300884955752,0.41592920354,0,0,1,1,0.367256637168,0.314159292035,1,1,true,true,4224,4224,4224,true,2802,3,0.464092136848,1,true
10367,5836,5833,55.3565796205,6,8,0.2,0.401335196398,0.141592920354,0.185840707965,0.238938053097,0,0,0.997050147493,0.994100294985,0.185840707965,0.199115044248,1,1,true,true,3861,3861,3861,true,2433,2.2360679775,0.225933514598,1,true
10368,5836,5835,55.0796832086,6,8,0.2,0.34839310666,0.0619469026549,0.132743362832,0.16814159292,6,0.181818181818,1,1,0.0884955752212,0.110619469027,1,1,true,true,3537,3537,3537,true,2092,2,0.663803978869,1,true
10369,5836,5832,55.3685591316,6,8,0.2,0.406769135227,0.159292035398,0.203539823009,0.238938053097,0,0,0.997050147493,0.991150442478,0.230088495575,0.20796460177,1,1,true,true,3916,3916,3916,true,2468,2.2360679775,0.381306632907,1,true
10370,5837,5832,55.8410125457,6,8,0.2,0.411116286291,0.194690265487,0.230088495575,0.247787610619,0,0,1,0.994100294985,0.230088495575,0.230088495575,1,1,true,true,3951,3951,3951,true,2496,2.82842712475,0.179408729827,1,true
10371,5837,5833,55.3565796205,6,8,0.2,0.399782642447,0.16814159292,0.203539823009,0.238938053097,0,0,1,1,0.230088495575,0.221238938053,1,1,true,true,3891,3891,3891,true,2423,2.82842712475,0.135313537666,1,true
10372,5838,5847,55.3565796205,6,8,0.2,0.331315013197,0.0796460176991,0.0973451327434,0.132743362832,7,0.212121212121,1,1,0.0840707964602,0.0973451327434,1,1,true,true,3426,3426,3426,true,1982,2,0.238144460192,1,true
10373,5839,5847,55.3565796205,6,8,0.2,0.369197329607,0.115044247788,0.159292035398,0.185840707965,0,0,0.991150442478,0.994100294985,0.154867256637,0.141592920354,1,1,true,true,3659,3659,3659,true,2226,2,0.209041848105,1,true
10374,5840,5847,55.3565796205,6,8,0.2,0.31656575066,0.0530973451327,0.0796460176991,0.115044247788,19,0.575757575758,1,1,0.0929203539823,0.0530973451327,1,1,true,true,3353,3353,3353,true,1887,1.41421356237,0.466029476785,1,true
10375,5841,5847,55.3565796205,6,8,0.2,0.382238782798,0.12389380531,0.16814159292,0.203539823009,0,0,1,1,0.172566371681,0.199115044248,1,1,true,true,3770,3770,3770,true,2310,2,0.307751907174,1,true
10376,5838,5848,55.3565796205,6,8,0.2,0.402887750349,0.150442477876,0.176991150442,0.247787610619,0,0,0.991150442478,1,0.199115044248,0.243362831858,1,1,true,true,3893,3893,3893,true,2443,2.2360679775,0.660375513279,1,true
10377,5841,5848,55.3565796205,6,8,0.2,0.40381928272,0.176991150442,0.212389380531,0.265486725664,0,0,1,1,0.216814159292,0.181415929204,1,1,true,true,3923,3923,3923,true,2449,2.82842712475,0.603730148729,1,true
10378,5842,5848,55.3565796205,6,8,0.2,0.387983232417,0.141592920354,0.185840707965,0.230088495575,0,0,1,1,0.172566371681,0.185840707965,1,1,true,true,3816,3816,3816,true,2347,2.2360679775,0.212224431191,1,true
10379,5843,5848,55.3565796205,6,8,0.2,0.41623971433,0.16814159292,0.212389380531,0.265486725664,0,0,0.997050147493,1,0.199115044248,0.216814159292,1,1,true,true,3939,3939,3939,true,2529,2.2360679775,0.346781358285,1,true
10380,5838,5850,55.6540003051,6,8,0.2,0.49712777519,0.274336283186,0.345132743363,0.442477876106,0,0,1,1,0.358407079646,0.305309734513,1,1,true,true,4473,4473,4473,true,3050,3,0.307243615986,1,true
10381,5839,5850,55.4726588516,6,8,0.2,0.468095016302,0.203539823009,0.309734513274,0.41592920354,0,0,1,1,0.340707964602,0.318584070796,1,1,true,true,4268,4268,4268,true,2863,2.82842712475,0.663701423942,1,true
10382,5843,5850,55.2494747253,6,8,0.2,0.493867411893,0.203539823009,0.353982300885,0.504424778761,0,0,1,1,0.216814159292,0.37610619469,1,1,true,true,4465,4465,4465,true,3029,3,0.76453457267,1,true
10383,5844,5850,55.0668011376,6,8,0.2,0.487812451483,0.194690265487,0.345132743363,0.433628318584,0,0,1,1,0.451327433628,0.349557522124,1,1,true,true,4437,4437,4437,true,2990,3,0.730567544388,1,true
10384,5848,5846,55.3565796205,6,8,0.2,0.505511566527,0.283185840708,0.362831858407,0.451327433628,0,0,1,0.997050147493,0.29203539823,0.353982300885,1,1,true,true,4515,4515,4515,true,3104,3,0.608963970726,1,true
10385,5848,5847,55.3565796205,6,8,0.2,0.464213631424,0.247787610619,0.300884955752,0.345132743363,0,0,1,1,0.33185840708,0.296460176991,1,1,true,true,4236,4236,4236,true,2838,2.82842712475,0.719994926069,1,true
10386,5848,5851,55.3565796205,6,8,0.2,0.316099984474,0.0530973451327,0.0884955752212,0.115044247788,7,0.212121212121,1,1,0.0575221238938,0.0929203539823,1,1,true,true,3334,3334,3334,true,1884,1.41421356237,0.642653392487,1,true
10387,5848,5850,55.902593141,6,8,0.2,0.371370905139,0.12389380531,0.150442477876,0.185840707965,0,0,1,1,0.16814159292,0.137168141593,1,1,true,true,3662,3662,3662,true,2240,2,0.789924272868,1,true
10388,5849,5847,55.3565796205,6,8,0.2,0.465766185375,0.238938053097,0.283185840708,0.407079646018,0,0,1,1,0.283185840708,0.349557522124,1,1,true,true,4269,4269,4269,true,2848,2.82842712475,0.502403464073,1,true
10389,5849,5851,55.3565796205,6,8,0.2,0.362676603012,0.115044247788,0.141592920354,0.159292035398,0,0,0.997050147493,1,0.150442477876,0.163716814159,1,1,true,true,3640,3640,3640,true,2184,2,0.204466272912,1,true
10390,5849,5846,55.3565796205,6,8,0.2,0.442322620711,0.194690265487,0.283185840708,0.336283185841,0,0,1,0.997050147493,0.318584070796,0.323008849558,1,1,true,true,4090,4090,4090,true,2697,2.82842712475,1.51548578032,1,true
10391,5850,5847,56.0129951994,6,8,0.2,0.393194995423,0.150442477876,0.190265486726,0.238938053097,0,0,1,1,0.243362831858,0.154867256637,1,1,true,true,3869,3869,3869,true,2425,2,0.233914048195,1,true
10392,5850,5849,55.7220607119,6,8,0.2,0.326812606738,0.070796460177,0.0973451327434,0.132743362832,8,0.242424242424,1,0.994100294985,0.0840707964602,0.106194690265,1,1,true,true,3383,3383,3383,true,1953,2,0.29283926365,1,true
10393,5850,5846,55.611081078,6,8,0.2,0.402266728769,0.132743362832,0.203539823009,0.247787610619,0,0,1,1,0.203539823009,0.230088495575,1,1,true,true,3882,3882,3882,true,2439,2.2360679775,0.44429442166,1,true
10394,5851,5846,55.3565796205,6,8,0.2,0.380220462661,0.141592920354,0.176991150442,0.247787610619,0,0,0.997050147493,1,0.172566371681,0.163716814159,1,1,true,true,3762,3762,3762,true,2297,2.2360679775,0.469801341619,1,true
10395,5851,5847,55.3565796205,6,8,0.2,0.409408476945,0.185840707965,0.203539823009,0.230088495575,0,0,0.994100294985,1,0.234513274336,0.216814159292,1,1,true,true,3948,3948,3948,true,2485,2.82842712475,0.155052402166,1,true
10396,5852,5861,55.3565796205,6,8,0.2,0.345598509548,0.070796460177,0.12389380531,0.16814159292,6,0.181818181818,0.991150442478,0.991150442478,0.137168141593,0.128318584071,1,1,true,true,3498,3498,3498,true,2074,2,0.333789859222,1,true
10397,5853,5861,55.3565796205,6,8,0.2,0.371215649744,0.115044247788,0.150442477876,0.176991150442,0,0,1,0.994100294985,0.154867256637,0.150442477876,1,1,true,true,3683,3683,3683,true,2239,2,0.377304033492,1,true
10398,5854,5861,55.3565796205,6,8,0.2,0.328830926875,0.0619469026549,0.0973451327434,0.132743362832,8,0.242424242424,1,0.994100294985,0.110619469027,0.0752212389381,1,1,true,true,3415,3415,3415,true,1966,1.41421356237,0.351491826387,1,true
10399,5855,5861,55.3565796205,6,8,0.2,0.381462505822,0.141592920354,0.159292035398,0.185840707965,0,0,1,0.994100294985,0.176991150442,0.176991150442,1,1,true,true,3766,3766,3766,true,2305,2,0.430557637474,1,true
10400,5852,5862,55.3565796205,6,8,0.2,0.411892563267,0.159292035398,0.203539823009,0.230088495575,0,0,0.991150442478,1,0.230088495575,0.20796460177,1,1,true,true,3916,3916,3916,true,2501,2.82842712475,0.211482245647,1,true
10401,5855,5862,55.3565796205,6,8,0.2,0.387051700047,0.159292035398,0.194690265487,0.230088495575,0,0,0.997050147493,1,0.199115044248,0.176991150442,1,1,true,true,3810,3810,3810,true,2341,2.82842712475,0.169349846696,1,true
10402,5856,5862,55.3565796205,6,8,0.2,0.396988045335,0.176991150442,0.203539823009,0.221238938053,0,0,0.994100294985,1,0.199115044248,0.221238938053,1,1,true,true,3830,3830,3830,true,2405,2.82842712475,0.110003416221,1,true
10403,5857,5862,55.3565796205,6,8,0.2,0.391864617295,0.16814159292,0.185840707965,0.221238938053,0,0,0.994100294985,1,0.185840707965,0.194690265487,1,1,true,true,3800,3800,3800,true,2372,2.2360679775,0.40150449103,1,true
10404,5852,5864,55.3565796205,6,8,0.2,0.482999534234,0.283185840708,0.336283185841,0.398230088496,0,0,1,1,0.349557522124,0.345132743363,1,1,true,true,4362,4362,4362,true,2959,3,0.407330171627,1,true
10405,5853,5864,55.3565796205,6,8,0.2,0.505666821922,0.283185840708,0.345132743363,0.469026548673,0,0,1,1,0.345132743363,0.318584070796,1,1,true,true,4527,4527,4527,true,3105,3,0.535457456576,1,true
10406,5857,5864,55.3565796205,6,8,0.2,0.455674584692,0.238938053097,0.29203539823,0.398230088496,0,0,1,1,0.256637168142,0.358407079646,1,1,true,true,4201,4201,4201,true,2783,2.82842712475,0.321725103709,1,true
10407,5858,5864,55.3565796205,6,8,0.2,0.485173109766,0.256637168142,0.336283185841,0.407079646018,0,0,1,1,0.314159292035,0.256637168142,1,1,true,true,4408,4408,4408,true,2973,3,0.392233196645,1,true
10408,5862,5860,55.3565796205,6,8,0.2,0.378202142524,0,0.16814159292,0.327433628319,9,0.272727272727,1,1,0.274336283186,0.247787610619,2,0.59588441331,false,false,0,1629,2083,true,0,2.2360679775,1.962496048,1,true
10409,5862,5861,55.3565796205,6,8,0.2,0.450085390467,0.221238938053,0.29203539823,0.362831858407,0,0,1,1,0.261061946903,0.33185840708,1,1,true,true,4151,4151,4151,true,2747,2.82842712475,0.647076630825,1,true
10410,5862,5865,55.3565796205,6,8,0.2,0.324173265021,0.070796460177,0.106194690265,0.141592920354,7,0.212121212121,0.994100294985,1,0.115044247788,0.110619469027,1,1,true,true,3375,3375,3375,true,1936,2,0.47946060353,1,true
10411,5862,5864,55.3565796205,6,8,0.2,0.359105728924,0.0973451327434,0.132743362832,0.176991150442,1,0.030303030303,0.994100294985,1,0.141592920354,0.150442477876,1,1,true,true,3610,3610,3610,true,2161,2,0.308648387962,1,true
10412,5863,5861,55.3565796205,6,8,0.2,0.444806707033,0.221238938053,0.274336283186,0.309734513274,0,0,1,1,0.296460176991,0.309734513274,1,1,true,true,4130,4130,4130,true,2713,3,0.318750830901,1,true
10413,5863,5865,55.3565796205,6,8,0.2,0.356000621022,0.106194690265,0.150442477876,0.185840707965,0,0,1,1,0.150442477876,0.163716814159,1,1,true,true,3596,3596,3596,true,2141,2,0.364493855511,1,true
10414,5863,5860,55.3565796205,6,8,0.2,0.454277286136,0.221238938053,0.300884955752,0.353982300885,0,0,1,1,0.300884955752,0.33185840708,1,1,true,true,4186,4186,4186,true,2774,2.82842712475,0.448391116499,1,true
10415,5864,5861,55.3565796205,6,8,0.2,0.392485638876,0.159292035398,0.194690265487,0.221238938053,0,0,1,0.991150442478,0.163716814159,0.212389380531,1,1,true,true,3828,3828,3828,true,2376,2.2360679775,0.19152402649,1,true
10416,5864,5863,55.3565796205,6,8,0.2,0.34808259587,0.0884955752212,0.12389380531,0.159292035398,4,0.121212121212,1,1,0.106194690265,0.12389380531,1,1,true,true,3525,3525,3525,true,2090,2,0.213486884599,1,true
10417,5864,5860,55.3565796205,6,8,0.2,0.3917093619,0.16814159292,0.194690265487,0.238938053097,0,0,1,0.997050147493,0.216814159292,0.203539823009,1,1,true,true,3833,3833,3833,true,2371,2.2360679775,0.378971099707,1,true
10418,5865,5860,55.3565796205,6,8,0.2,0.374786523832,0.159292035398,0.176991150442,0.203539823009,0,0,1,0.997050147493,0.16814159292,0.176991150442,1,1,true,true,3702,3702,3702,true,2262,2.2360679775,0.251089720901,1,true
10419,5865,5861,55.3565796205,6,8,0.2,0.394814469803,0.16814159292,0.185840707965,0.221238938053,0,0,1,0.997050147493,0.185840707965,0.221238938053,1,1,true,true,3835,3835,3835,true,2391,2.82842712475,0.165898154656,1,true
10420,5866,5875,55.3565796205,6,8,0.2,0.344201210992,0.0884955752212,0.115044247788,0.176991150442,3,0.0909090909091,1,1,0.154867256637,0.110619469027,1,1,true,true,3488,3488,3488,true,2065,2,0.439575121802,1,true
10421,5867,5875,55.3565796205,6,8,0.2,0.362831858407,0.106194690265,0.132743362832,0.185840707965,0,0,1,1,0.163716814159,0.141592920354,1,1,true,true,3644,3644,3644,true,2185,2,0.370781158622,1,true
10422,5868,5875,55.3565796205,6,8,0.2,0.331470268592,0.070796460177,0.115044247788,0.150442477876,5,0.151515151515,1,1,0.146017699115,0.119469026549,1,1,true,true,3434,3434,3434,true,1983,2,0.20399561546,1,true
10423,5869,5875,55.3565796205,6,8,0.2,0.362987113802,0.115044247788,0.150442477876,0.176991150442,0,0,1,1,0.154867256637,0.150442477876,1,1,true,true,3647,3647,3647,true,2186,2,0.321049998543,1,true
10424,5866,5876,55.3565796205,6,8,0.2,0.396832789939,0.159292035398,0.194690265487,0.221238938053,0,0,1,1,0.185840707965,0.190265486726,1,1,true,true,3847,3847,3847,true,2404,2.2360679775,0.208969549865,1,true
10425,5869,5876,55.3565796205,6,8,0.2,0.389225275578,0.132743362832,0.194690265487,0.221238938053,0,0,1,1,0.20796460177,0.194690265487,1,1,true,true,3813,3813,3813,true,2355,2.2360679775,0.257016194602,1,true
10426,5870,5876,55.3565796205,6,8,0.2,0.400869430213,0.159292035398,0.194690265487,0.212389380531,0,0,1,1,0.20796460177,0.216814159292,1,1,true,true,3892,3892,3892,true,2430,2.82842712475,0.205710721725,1,true
10427,5871,5876,55.3565796205,6,8,0.2,0.398230088496,0.141592920354,0.194690265487,0.230088495575,0,0,1,1,0.172566371681,0.234513274336,1,1,true,true,3846,3846,3846,true,2413,2.2360679775,0.356391565778,1,true
10428,5866,5878,55.3565796205,6,8,0.2,0.474149976712,0.283185840708,0.309734513274,0.380530973451,0,0,1,1,0.296460176991,0.314159292035,1,1,true,true,4338,4338,4338,true,2902,3,0.387975271308,1,true
10429,5867,5878,55.3565796205,6,8,0.2,0.462040055892,0.159292035398,0.256637168142,0.486725663717,0,0,1,1,0.362831858407,0.469026548673,1,1,true,true,4254,4254,4254,true,2824,2.82842712475,1.22199780237,1,true
10430,5871,5878,55.3565796205,6,8,0.2,0.470889613414,0.247787610619,0.283185840708,0.371681415929,0,0,1,1,0.371681415929,0.340707964602,1,1,true,true,4304,4304,4304,true,2881,2.82842712475,0.910509338295,1,true
10431,5872,5878,55.3565796205,6,8,0.2,0.511721782332,0.309734513274,0.371681415929,0.407079646018,0,0,1,1,0.371681415929,0.362831858407,1,1,true,true,4590,4590,4590,true,3144,3,0.260535186472,1,true
10432,5876,5874,55.3565796205,6,8,0.2,0.474615742897,0.221238938053,0.309734513274,0.398230088496,0,0,1,1,0.305309734513,0.305309734513,1,1,true,true,4339,4339,4339,true,2905,2.82842712475,0.458838605538,1,true
10433,5876,5875,55.3565796205,6,8,0.2,0.397919577705,0,0.238938053097,0.327433628319,9,0.272727272727,1,1,0.309734513274,0.318584070796,2,0.608461219411,false,false,0,1664,2165,true,0,2.82842712475,1.92422857734,1,true
10434,5876,5879,55.3565796205,6,8,0.2,0.316410495265,0.0442477876106,0.0884955752212,0.185840707965,17,0.515151515152,1,1,0.0575221238938,0.12389380531,1,1,true,true,3323,3323,3323,true,1886,2,0.350010951429,1,true
10435,5876,5878,55.3565796205,6,8,0.2,0.369663095793,0.115044247788,0.159292035398,0.203539823009,0,0,1,1,0.16814159292,0.137168141593,1,1,true,true,3668,3668,3668,true,2229,2,0.251511589917,1,true
10436,5877,5875,55.3565796205,6,8,0.2,0.448998602701,0.230088495575,0.29203539823,0.336283185841,0,0,1,1,0.323008849558,0.305309734513,1,1,true,true,4166,4166,4166,true,2740,2.82842712475,0.297797318505,1,true
10437,5877,5879,55.3565796205,6,8,0.2,0.350566682192,0.115044247788,0.141592920354,0.176991150442,0,0,0.997050147493,1,0.172566371681,0.137168141593,1,1,true,true,3559,3559,3559,true,2106,2,0.358588628779,1,true
10438,5877,5874,55.3565796205,6,8,0.2,0.41655022512,0.16814159292,0.230088495575,0.318584070796,0,0,1,0.994100294985,0.318584070796,0.269911504425,1,1,true,true,3939,3939,3939,true,2531,2.82842712475,0.844534655777,1,true
10439,5878,5875,55.3565796205,6,8,0.2,0.404595559696,0.176991150442,0.212389380531,0.238938053097,0,0,1,0.994100294985,0.221238938053,0.212389380531,1,1,true,true,3914,3914,3914,true,2454,2.2360679775,0.259370241043,1,true
10440,5878,5877,55.3565796205,6,8,0.2,0.349479894426,0.0884955752212,0.132743362832,0.185840707965,2,0.0606060606061,1,0.991150442478,0.119469026549,0.146017699115,1,1,true,true,3521,3521,3521,true,2099,2,0.246707816928,1,true
10441,5878,5874,55.3565796205,6,8,0.2,0.396988045335,0.159292035398,0.203539823009,0.221238938053,0,0,1,1,0.20796460177,0.181415929204,1,1,true,true,3855,3855,3855,true,2405,2.82842712475,0.131335376288,1,true
10442,5879,5874,55.3565796205,6,8,0.2,0.386275423071,0.159292035398,0.203539823009,0.238938053097,0,0,1,1,0.159292035398,0.203539823009,1,1,true,true,3775,3775,3775,true,2336,2.2360679775,0.143340444007,1,true
10443,5879,5875,55.3565796205,6,8,0.2,0.377581120944,0.150442477876,0.176991150442,0.194690265487,0,0,1,1,0.172566371681,0.181415929204,1,1,true,true,3733,3733,3733,true,2280,2.2360679775,0.201043152285,1,true
10444,5880,5889,55.3565796205,6,8,0.2,0.354292811675,0.106194690265,0.132743362832,0.16814159292,0,0,1,1,0.137168141593,0.150442477876,1,1,true,true,3559,3559,3559,true,2130,2,0.320184065053,1,true
10445,5881,5889,55.3565796205,6,8,0.2,0.368421052632,0.132743362832,0.150442477876,0.185840707965,0,0,0.997050147493,1,0.146017699115,0.172566371681,1,1,true,true,3669,3669,3669,true,2221,2,0.329302774053,1,true
10446,5882,5889,55.3565796205,6,8,0.2,0.349169383636,0.0884955752212,0.12389380531,0.16814159292,1,0.030303030303,0.997050147493,1,0.128318584071,0.141592920354,1,1,true,true,3521,3521,3521,true,2097,2,0.329192654441,1,true
10447,5883,5889,55.3565796205,6,8,0.2,0.363763390778,0.115044247788,0.150442477876,0.194690265487,0,0,1,1,0.12389380531,0.159292035398,1,1,true,true,3649,3649,3649,true,2191,2,0.331683118248,1,true
10448,5880,5890,55.3565796205,6,8,0.2,0.40412979351,0.16814159292,0.203539823009,0.230088495575,0,0,1,0.997050147493,0.212389380531,0.238938053097,1,1,true,true,3879,3879,3879,true,2451,2.82842712475,0.194762325772,1,true
10449,5883,5890,55.3565796205,6,8,0.2,0.387362210837,0.159292035398,0.203539823009,0.230088495575,0,0,0.991150442478,1,0.212389380531,0.190265486726,1,1,true,true,3817,3817,3817,true,2343,2.82842712475,0.231958720814,1,true
10450,5884,5890,55.3565796205,6,8,0.2,0.384878124515,0.159292035398,0.194690265487,0.212389380531,0,0,1,1,0.194690265487,0.190265486726,1,1,true,true,3781,3781,3781,true,2327,2.82842712475,0.115628741825,1,true
10451,5885,5890,55.3565796205,6,8,0.2,0.410340009315,0.194690265487,0.230088495575,0.256637168142,0,0,1,0.997050147493,0.20796460177,0.185840707965,1,1,true,true,3914,3914,3914,true,2491,2.2360679775,0.192284787886,1,true
10452,5880,5892,55.3565796205,6,8,0.2,0.499922372302,0.221238938053,0.362831858407,0.442477876106,0,0,1,1,0.384955752212,0.353982300885,1,1,true,true,4501,4501,4501,true,3068,3,0.764578206614,1,true
10453,5881,5892,55.3565796205,6,8,0.2,0.446359260984,0.238938053097,0.274336283186,0.353982300885,0,0,1,1,0.362831858407,0.243362831858,1,1,true,true,4122,4122,4122,true,2723,2.82842712475,0.538121554136,1,true
10454,5885,5892,55.3565796205,6,8,0.2,0.415152926564,0.176991150442,0.230088495575,0.309734513274,0,0,1,1,0.247787610619,0.314159292035,1,1,true,true,3913,3913,3913,true,2522,2.82842712475,0.879369217423,1,true
10455,5886,5892,55.0968710214,6,8,0.2,0.490917559385,0.238938053097,0.371681415929,0.451327433628,0,0,1,1,0.247787610619,0.407079646018,1,1,true,true,4411,4411,4411,true,3010,3,0.770623927622,1,true
10456,5890,5888,55.2383925499,6,8,0.2,0.483775811209,0.238938053097,0.318584070796,0.424778761062,0,0,1,1,0.318584070796,0.384955752212,1,1,true,true,4388,4388,4388,true,2964,3,0.447560406012,1,true
10457,5890,5889,55.3565796205,6,8,0.2,0.451016922838,0.230088495575,0.265486725664,0.371681415929,0,0,1,1,0.340707964602,0.345132743363,1,1,true,true,4150,4150,4150,true,2753,2.82842712475,0.662563413972,1,true
10458,5890,5893,55.3565796205,6,8,0.2,0.323396988045,0.0619469026549,0.115044247788,0.132743362832,5,0.151515151515,0.994100294985,1,0.128318584071,0.0663716814159,1,1,true,true,3356,3356,3356,true,1931,2,0.364141456321,1,true
10459,5890,5892,55.3565796205,6,8,0.2,0.355534854836,0.115044247788,0.132743362832,0.16814159292,0,0,0.994100294985,0.997050147493,0.132743362832,0.146017699115,1,1,true,true,3571,3571,3571,true,2138,2,0.201064942887,1,true
10460,5891,5889,55.3565796205,6,8,0.2,0.49650675361,0.283185840708,0.336283185841,0.433628318584,0,0,1,1,0.305309734513,0.362831858407,1,1,true,true,4469,4469,4469,true,3046,3,0.286960970409,1,true
10461,5891,5893,55.3565796205,6,8,0.2,0.342648657041,0.106194690265,0.132743362832,0.159292035398,0,0,1,1,0.128318584071,0.132743362832,1,1,true,true,3508,3508,3508,true,2055,2,0.277717757172,1,true
10462,5891,5888,55.7367276599,6,8,0.2,0.447290793355,0.159292035398,0.265486725664,0.336283185841,0,0,1,1,0.340707964602,0.278761061947,1,1,true,true,4139,4139,4139,true,2729,2.82842712475,0.498857901964,1,true
10463,5892,5889,55.3565796205,6,8,0.2,0.405061325881,0.16814159292,0.212389380531,0.256637168142,0,0,1,0.991150442478,0.194690265487,0.221238938053,1,1,true,true,3882,3882,3882,true,2457,2.82842712475,0.217927881914,1,true
10464,5892,5891,55.3565796205,6,8,0.2,0.357708430368,0.0973451327434,0.141592920354,0.185840707965,5,0.151515151515,0.994100294985,0.997050147493,0.0973451327434,0.176991150442,1,1,true,true,3571,3571,3571,true,2152,2,0.409173599059,1,true
10465,5892,5888,55.0852367323,6,8,0.2,0.404440304301,0.16814159292,0.212389380531,0.247787610619,0,0,1,1,0.16814159292,0.181415929204,1,1,true,true,3899,3899,3899,true,2453,2.2360679775,0.231229561441,1,true
10466,5893,5888,55.8880981594,6,8,0.2,0.393261915852,0.150442477876,0.203539823009,0.238938053097,0,0,0.994100294985,1,0.163716814159,0.20796460177,1,1,true,true,3829,3829,3829,true,2381,2.2360679775,0.274912982026,1,true
10467,5893,5889,55.3565796205,6,8,0.2,0.393572426642,0.16814159292,0.194690265487,0.221238938053,0,0,0.991150442478,0.997050147493,0.185840707965,0.20796460177,1,1,true,true,3837,3837,3837,true,2383,2.2360679775,0.188256800527,1,true
10468,5894,5903,55.0922926449,6,8,0.2,0.362831858407,0.0884955752212,0.132743362832,0.176991150442,2,0.0606060606061,0.994100294985,1,0.0840707964602,0.150442477876,1,1,true,true,3636,3636,3636,true,2185,2,0.410584508269,1,true
10469,5895,5903,55.4267366452,6,8,0.2,0.362676603012,0.0884955752212,0.150442477876,0.185840707965,3,0.0909090909091,1,1,0.159292035398,0.181415929204,1,1,true,true,3646,3646,3646,true,2184,2,0.20318840267,1,true
10470,5896,5903,56.2377446352,6,8,0.2,0.373207201709,0.132743362832,0.150442477876,0.16814159292,0,0,0.997050147493,1,0.163716814159,0.146017699115,1,1,true,true,3697,3697,3697,true,2294,2,0.336614279285,1,true
10471,5897,5903,55.5272412559,6,8,0.2,0.357397919578,0.106194690265,0.141592920354,0.185840707965,0,0,1,1,0.190265486726,0.16814159292,1,1,true,true,3613,3613,3613,true,2150,2,0.455119838272,1,true
10472,5894,5904,55.251265926,6,8,0.2,0.410340009315,0.185840707965,0.203539823009,0.230088495575,0,0,1,1,0.216814159292,0.212389380531,1,1,true,true,3946,3946,3946,true,2491,2.82842712475,0.293066312382,1,true
10473,5897,5904,55.8304037097,6,8,0.2,0.405216581276,0.16814159292,0.212389380531,0.283185840708,0,0,0.991150442478,1,0.203539823009,0.176991150442,1,1,true,true,3904,3904,3904,true,2458,2.2360679775,0.248346888152,1,true
10474,5898,5904,55.7162085193,6,8,0.2,0.394038192827,0.16814159292,0.185840707965,0.221238938053,0,0,0.991150442478,0.997050147493,0.20796460177,0.172566371681,1,1,true,true,3861,3861,3861,true,2386,2.2360679775,0.267520082885,1,true
10475,5899,5904,55.3604378008,6,8,0.2,0.401490451793,0.16814159292,0.212389380531,0.247787610619,0,0,0.994100294985,1,0.203539823009,0.216814159292,1,1,true,true,3882,3882,3882,true,2434,2.82842712475,0.353921433575,1,true
10476,5894,5906,55.3517263713,6,8,0.2,0.470268591834,0.283185840708,0.300884955752,0.345132743363,0,0,1,1,0.309734513274,0.358407079646,1,1,true,true,4299,4299,4299,true,2877,3,0.273572902093,1,true
10477,5895,5906,55.33554913,6,8,0.2,0.428815401335,0.176991150442,0.238938053097,0.353982300885,0,0,1,1,0.340707964602,0.181415929204,1,1,true,true,4031,4031,4031,true,2610,2.82842712475,0.389880652104,1,true
